CAS:85005-92-1:type:CHEMICAL	Methyl 2-(2-ethyl-1-oxobutoxy)benzoate|Methyl 2-(2-ethyl-1-oxobutoxy)benzoate|C14-H18-O4|EINECS 285-023-6|
CAS:85005-73-8:type:CHEMICAL	Phenoxazin-5-ium, 3-(ethylamino)-2-methyl-7-((2-methylphenyl)amino)-, chloride (1:1)|Phenoxazin-5-ium, 3-(ethylamino)-2-methyl-7-((2-methylphenyl)amino)-, chloride (1:1)|C22-H22-N3-O.Cl|3-(Ethylamino)-2-methyl-7-((o-tolyl)amino)phenoxazin-5-ium chloride|EINECS 285-005-8|Phenoxazen-5-ium, 3-(ethylamino)-2-methyl-7-((2-methylphenyl)amino)-, chloride|
CAS:85005-72-7:type:CHEMICAL	Methanaminium, N-(4-((4-(dimethylamino)phenyl)(4-(phenylamino)-1-naphthalenyl)methylene)-2,5-cyclohexadien-1-ylidene)-N-methyl-, (9Z)-9-octadecenoate (1:1)|Methanaminium, N-(4-((4-(dimethylamino)phenyl)(4-(phenylamino)-1-naphthalenyl)methylene)-2,5-cyclohexadien-1-ylidene)-N-methyl-, (9Z)-9-octadecenoate (1:1)|C33-H32-N3.C18-H33-O2|(4-((4-Anilino-1-naphthyl)(4-(dimethylamino)phenyl)methylene)cyclohexa-2,5-dien-1-ylidene)dimethylammonium oleate|EINECS 285-004-2|Methanaminium, N-(4-((4-(dimethylamino)phenyl)(4-(phenylamino)-1-naphthalenyl)methylene)-2,5-cyclohexadienylylidene)-N-methyl-, (Z)-9-octadecanoate|
CAS:85005-68-1:type:CHEMICAL	3,5-Dibromobenzene-1,2-diamine dihydrochloride|3,5-Dibromobenzene-1,2-diamine dihydrochloride|C6-H6-Br2-N2.2Cl-H|EINECS 285-001-6|
CAS:85005-66-9:type:CHEMICAL	p-Propylphenyl trans-p-(4-pentylcyclohexyl)benzoate|p-Propylphenyl trans-p-(4-pentylcyclohexyl)benzoate|C27-H36-O2|EINECS 284-999-0|
CAS:85005-65-8:type:CHEMICAL	(4-Anilino-2,4-dioxobutyl)trimethylammonium chloride|(4-Anilino-2,4-dioxobutyl)trimethylammonium chloride|C13-H19-N2-O2.Cl|EINECS 284-998-5|
CAS:85005-63-6:type:CHEMICAL	4-((2,4-Dinitrophenyl)azo)-3-hydroxy-N-phenylnaphthalene-2-carboxamide|4-((2,4-Dinitrophenyl)azo)-3-hydroxy-N-phenylnaphthalene-2-carboxamide|C23-H15-N5-O6|2-Naphthalenecarboxamide, 4-((2,4-dinitrophenyl)azo)-3-hydroxy-N-phenyl-|EINECS 284-995-9|4-((2,4-dinitrophenyl)azo)-3-hydroxy-N-phenyl-2-Naphthalenecarboxamide|
CAS:85005-62-5:type:CHEMICAL	1-(Diisopropylphenyl)butane-1,3-dione|1-(Diisopropylphenyl)butane-1,3-dione|C16-H22-O2|EINECS 284-994-3|
CAS:84996-82-7:type:CHEMICAL	8-Imino-4,7-diphenyl-7,8-dihydro-3H-1,2a,4,5,7-pentaazacyclopenta(cd)azulene-3,6(4H)-dione|8-Imino-4,7-diphenyl-7,8-dihydro-3H-1,2a,4,5,7-pentaazacyclopenta(cd)azulene-3,6(4H)-dione|C19-H12-N6-O2|NSC 373433|
CAS:84996-11-2:type:CHEMICAL	4-(Ethylsulphonyl)-2-nitrophenol|4-(Ethylsulphonyl)-2-nitrophenol|C8-H9-N-O5-S|EINECS 284-947-7|
CAS:84994-31-0:type:CHEMICAL	1-Amino-1,2-dihydro-5H-tetrazole-5-thione|1-Amino-1,2-dihydro-5H-tetrazole-5-thione|C-H3-N5-S|EINECS 284-946-1|
CAS:84993-80-6:type:CHEMICAL	Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, p-nitrobenzoate (ester), L-|Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, p-nitrobenzoate (ester), L-|C14-H15-Cl-N4-O8|BRN 5665116|L-N-((2-Chloroethyl)nitrosocarbamoyl)serine methyl ester p-nitrobenzoate (ester)|Ester methylique de la O-(p-nitrobenzoate)-N-((chloro-2-ethyl)nitrosocarbamoyl)-L-serine|ICIG 1703|PNB Ser CNU|
CAS:84993-79-3:type:CHEMICAL	Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, chloroacetate (ester)|Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, chloroacetate (ester)|C9-H13-Cl2-N3-O6|BRN 5603275|L-N-((2-Chloroethyl)nitrosocarbamoyl)serine methyl ester chloroacetate (ester)|Claco Ser CNU|Ester methylique de la O-(chloroacetate)-N-((chloro-2-ethyl)nitrosocarbamoyl)-L-serine|ICIG 1771|
CAS:84993-78-2:type:CHEMICAL	Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, acetate (ester), L-|Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, acetate (ester), L-|C9-H14-Cl-N3-O6|ACO Ser CNU|BRN 5582070|L-N-((2-Chloroethyl)nitrosocarbamoyl)serine methyl ester acetate (ester)|Ester methylique de la O-(acetate)-N-((chloro-2-ethyl)nitrosocarbamoyl)-L-serine|ICIG 1773|
CAS:84993-77-1:type:CHEMICAL	Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, (2-chloroethyl)carbamate (ester), L-|Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, (2-chloroethyl)carbamate (ester), L-|C10-H16-Cl2-N4-O6|Cu Ser CNU|ICIG 1704|
CAS:84993-76-0:type:CHEMICAL	Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, L-|Serine, N-((2-chloroethyl)nitrosocarbamoyl)-, methyl ester, L-|C7-H12-Cl-N3-O5|BRN 5555837|L-N-((2-Chloroethyl)nitrosocarbamoyl)serine methyl ester|ICIG 1735|Ser CNU|Ester methylique de la N-((chloro-2-ethyl)nitrosocarbamoyl)-L-serine|
CAS:84992-84-7:type:CHEMICAL	10H-Phenothiazine, 10-(1-azabicyclo(2.2.2)oct-3-ylmethyl)-, hydrochloride|10H-Phenothiazine, 10-(1-azabicyclo(2.2.2)oct-3-ylmethyl)-, hydrochloride|C20-H22-N2-S.x-Cl-H|
CAS:84989-99-1:type:CHEMICAL	1,3-Dichloro-6-((E)-((4-methoxyphenyl)imino)methyl)dibenzo(b,d)furan-2,7-diol|1,3-Dichloro-6-((E)-((4-methoxyphenyl)imino)methyl)dibenzo(b,d)furan-2,7-diol|C20-H13-Cl2-N-O4|NSC 379099|
CAS:84989-50-4:type:CHEMICAL	Methylphenylephrine|Methylphenylephrine|Benzenemethanol, 3-hydroxy-alpha-((methylamino)methyl)-, monomethyl deriv., (R)-|
CAS:84989-48-0:type:CHEMICAL	C32-H24-Co-N10-O8-S.Na|C32-H24-Co-N10-O8-S.Na|Cobaltate(1-), (2,4-dihydro-4-((2-hydroxy-5-nitrophenyl)azo)-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-))(3-((4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo)-4-hydroxybenzenesulfonamidato(2-))-, sodium|EINECS 284-939-3|Cobalt complex|
CAS:84989-41-3:type:CHEMICAL	2-Oxetanone, 3-C12-16-alkyl-4-C13-17-alkylidene derivs.|2-Oxetanone, 3-C12-16-alkyl-4-C13-17-alkylidene derivs.|EINECS 284-932-5|3-C12-16-alkyl-4-C13-17-alkylidene derivs. 2-Oxetanone|
CAS:84987-77-9:type:CHEMICAL	3-(2-Chloroethoxy)-1,2-dichloropropene|3-(2-Chloroethoxy)-1,2-dichloropropene|C5-H7-Cl3-O|Ether, 2-chloroethyl 2,3-dichloroallyl|CCRIS 5631|1-Propene, 3-(2-chloroethoxy)-1,3-dichloro-|2-chloroethyl 2,3-dichloroallyl Ether|3-(2-chloroethoxy)-1,3-dichloro-1-Propene|
CAS:84985-34-2:type:CHEMICAL	3-Thiomorpholinecarboxylic acid, 2,2,5-trimethyl-, 1-oxide, (1R-(1-alpha,3-beta,5-alpha))-|3-Thiomorpholinecarboxylic acid, 2,2,5-trimethyl-, 1-oxide, (1R-(1-alpha,3-beta,5-alpha))-|C8-H15-N-O3-S|CP 2129 AL|2,2,5-(R)-Trimethyl-1,4-thiazan-3-(S)-carboxylic acid, 1-(R)-oxide|2,2,5-(R)-Trimethyl-3-(S)-thiomorpholine carboxylic acid, 1-(R)-oxide|(1R-(1-alpha,3-beta,5-alpha))-2,2,5-Trimethyl-3-thiomorpholinecarboxylic acid 1-oxide|1-(R)-oxide 2,2,5-(R)-Trimethyl-1,4-thiazan-3-(S)-carboxylic acid|1-(R)-oxide 2,2,5-(R)-Trimethyl-3-(S)-thiomorpholine carboxylic acid|
CAS:84981-49-7:type:CHEMICAL	S-(5'-Deoxyadenosyl-5')-S-methylthioethylhydroxylamine|S-(5'-Deoxyadenosyl-5')-S-methylthioethylhydroxylamine|Adenosine, 5'-((2-(aminooxy)ethyl)methylsulfonio)-5'-deoxy-, cis-(+-)-|(12-(Aminooxy)ethyl)(5'-deoxyadenosin-5'-yl)(methyl)sulfonium|Damteh|S-(5'-Deoxy-5'-adenosyl)methylthioethylhydroxylamine|
CAS:84979-67-9:type:CHEMICAL	Thymopoietin II octadecapeptide (32-49)|Thymopoietin II octadecapeptide (32-49)|L-Arginine, L-arginyl-L-lysyl-L-alpha-aspartyl-L-valyl-L-tyrosyl-L-valyl-L-alpha-glutamyl-L-leucyl-L-tyrosyl-L-leucyl-L-glutaminyl-L-seryl-L-leucyl-L-threonyl-L-alanyl-L-leucyl-L-lysyl-|TP 32-49|L-arginyl-L-lysyl-L-alpha-aspartyl-L-valyl-L-tyrosyl-L-valyl-L-alpha-glutamyl-L-leucyl-L-tyrosyl-L-leucyl-L-glutaminyl-L-seryl-L-leucyl-L-threonyl-L-alanyl-L-leucyl-L-lysyl-L-Arginine|
CAS:84970-32-1:type:CHEMICAL	Butyranilide, 2-(butylamino)-3'-chloro-|Butyranilide, 2-(butylamino)-3'-chloro-|C14-H21-Cl-N2-O|BRN 2730608|Butanamide, 2-(butylamino)-N-(3-chlorophenyl)-|2-(Butylamino)-3'-chlorobutyranilide|alpha-n-Butilammino-3-clorobutiroanilide|2-(butylamino)-3'-chloro-Butyranilide|2-(butylamino)-N-(3-chlorophenyl)-Butanamide|
CAS:84970-25-2:type:CHEMICAL	4-Morpholineacetanilide, 3'-chloro-alpha-ethyl-|4-Morpholineacetanilide, 3'-chloro-alpha-ethyl-|C14-H19-Cl-N2-O2|BRN 0996006|3'-Chloro-alpha-ethyl-4-morpholineacetanilide|4-Morpholineacetamide, N-(3-chlorophenyl)-alpha-ethyl-|alpha-Morfolino-3-clorobutiroanilide|N-(3-chlorophenyl)-alpha-ethyl-4-Morpholineacetamide|
CAS:84970-19-4:type:CHEMICAL	Propionanilide, 2-(butylamino)-3'-chloro-|Propionanilide, 2-(butylamino)-3'-chloro-|C13-H19-Cl-N2-O|BRN 2729024|2-(Butylamino)-3'-chloro-propionanilide|3-Cloro-alpha-N-butilamminopropioanilide|alpha-n-Butilammino-3-cloro-propioanilide|
CAS:84968-81-0:type:CHEMICAL	1H-Pyrazole-4-acetic acid, 5-hydroxy-3-methyl-1-(6-nitro-2-benzothiazolyl)-|1H-Pyrazole-4-acetic acid, 5-hydroxy-3-methyl-1-(6-nitro-2-benzothiazolyl)-|C13-H10-N4-O5-S|5-Hydroxy-3-methyl-1-(6-nitro-2-benzothiazolyl)-1H-pyrazole-4-acetic acid|
CAS:84968-80-9:type:CHEMICAL	1H-Pyrazole-4-acetic acid, 5-hydroxy-1-(6-methoxy-2-benzothiazolyl)-3-methyl-|1H-Pyrazole-4-acetic acid, 5-hydroxy-1-(6-methoxy-2-benzothiazolyl)-3-methyl-|C14-H13-N3-O4-S|5-Hydroxy-1-(6-methoxy-2-benzothiazolyl)-3-methyl-1H-pyrazole-4-acetic acid|
CAS:84968-79-6:type:CHEMICAL	1H-Pyrazole-4-acetic acid, 1-(6-chloro-2-benzothiazolyl)-5-hydroxy-3-methyl-|1H-Pyrazole-4-acetic acid, 1-(6-chloro-2-benzothiazolyl)-5-hydroxy-3-methyl-|C13-H10-Cl-N3-O3-S|1-(6-Chloro-2-benzothiazolyl)-5-hydroxy-3-methyl-1H-pyrazole-4-acetic acid|
CAS:84968-78-5:type:CHEMICAL	1H-Pyrazole-4-acetic acid, 1-(2-benzothiazolyl)-5-hydroxy-3-methyl-|1H-Pyrazole-4-acetic acid, 1-(2-benzothiazolyl)-5-hydroxy-3-methyl-|C13-H11-N3-O3-S|1-(2-Benzothiazolyl)-5-hydroxy-3-methyl-1H-pyrazole-4-acetic acid|
CAS:85031-25-0:type:CHEMICAL	Aconitane-3,8,13,14,15-pentol, 20-ethyl-4-(methoxymethyl)-1,6,16-trimethoxy-, pentaacetate (ester), (1-alpha,3-alpha,6-alpha,14-alpha,15-alpha,16-beta)-|Aconitane-3,8,13,14,15-pentol, 20-ethyl-4-(methoxymethyl)-1,6,16-trimethoxy-, pentaacetate (ester), (1-alpha,3-alpha,6-alpha,14-alpha,15-alpha,16-beta)-|C35-H51-N-O14|Aconine pentaacetate|BRN 0076627|Pentaacetylaconine|
CAS:85030-62-2:type:CHEMICAL	3-Oxo-N-phenyl-2-(1H-1,2,4-triazol-3-ylazo)butyramide|3-Oxo-N-phenyl-2-(1H-1,2,4-triazol-3-ylazo)butyramide|C12-H12-N6-O2|EINECS 285-188-4|
CAS:85030-57-5:type:CHEMICAL	2-(2-(2-Butoxyethoxy)ethoxy)ethylamine|2-(2-(2-Butoxyethoxy)ethoxy)ethylamine|C10-H23-N-O3|EINECS 285-183-7|
CAS:85030-55-3:type:CHEMICAL	2-(Hydroxymethyl)-2-methyl-3-(methylthio)propionaldehyde|2-(Hydroxymethyl)-2-methyl-3-(methylthio)propionaldehyde|C6-H12-O2-S|EINECS 285-181-6|
CAS:85030-54-2:type:CHEMICAL	3-Formylbut-2-endiyl diacetate|3-Formylbut-2-endiyl diacetate|C9-H12-O5|EINECS 285-180-0|
CAS:85030-53-1:type:CHEMICAL	3-Hydroxy-2-(methoxymethyl)-2-methylpropionaldehyde|3-Hydroxy-2-(methoxymethyl)-2-methylpropionaldehyde|C6-H12-O3|EINECS 285-179-5|
CAS:85030-52-0:type:CHEMICAL	2-(2,2-Dimethoxyethyl)-4-methyl-1,3-dioxolane|2-(2,2-Dimethoxyethyl)-4-methyl-1,3-dioxolane|C8-H16-O4|EINECS 285-177-4|
CAS:85030-51-9:type:CHEMICAL	2-((1-Methylpropyl)thio)anthraquinone|2-((1-Methylpropyl)thio)anthraquinone|C18-H16-O2-S|EINECS 285-176-9|
CAS:85030-49-5:type:CHEMICAL	2,4-Dinonylphenyl bis(4-nonylphenyl) phosphite|2,4-Dinonylphenyl bis(4-nonylphenyl) phosphite|C54-H87-O3-P|EINECS 285-174-8|
CAS:85030-46-2:type:CHEMICAL	8-Amino-5-((2-methoxy-4-nitrophenyl)azo)-2-naphthol|8-Amino-5-((2-methoxy-4-nitrophenyl)azo)-2-naphthol|C17-H14-N4-O4|EINECS 285-171-1|
CAS:85030-38-2:type:CHEMICAL	4-((4-Amino-2-chlorophenyl)azo)naphthalen-1-amine|4-((4-Amino-2-chlorophenyl)azo)naphthalen-1-amine|C16-H13-Cl-N4|EINECS 285-162-2|
CAS:85030-31-5:type:CHEMICAL	2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-(2-(4-((4-(2-(2-hydroxy-6-sulfo-1-naphthalenyl)diazenyl)-2-methylphenyl)methyl)-3-methylphenyl)diazenyl)-, sodium salt (1:?)|2,7-Naphthalenedisulfonic acid, 3-hydroxy-4-(2-(4-((4-(2-(2-hydroxy-6-sulfo-1-naphthalenyl)diazenyl)-2-methylphenyl)methyl)-3-methylphenyl)diazenyl)-, sodium salt (1:?)|C35-H28-N4-O11-S3.x-Na|3-Hydroxy-4-((4-((4-((2-hydroxy-6-sulpho-1-naphthyl)azo)-o-tolyl)methyl)-m-tolyl)azo)naphthalene-2,7-disulphonic acid, sodium salt|EINECS 285-155-4|sodium salt 3-Hydroxy-4-((4-((4-((2-hydroxy-6-sulpho-1-naphthyl)azo)-o-tolyl)methyl)-m-tolyl)azo)naphthalene-2,7-disulphonic acid|
CAS:85030-28-0:type:CHEMICAL	Sodium 6-amino-5-((2,3-dihydro-1,3-dioxo-2-(p-tolyl)-1H-isoindol-5-yl)azo)-4-hydroxynaphthalene-2-sulphonate|Sodium 6-amino-5-((2,3-dihydro-1,3-dioxo-2-(p-tolyl)-1H-isoindol-5-yl)azo)-4-hydroxynaphthalene-2-sulphonate|C25-H18-N4-O6-S.Na|EINECS 285-152-8|
CAS:85030-26-8:type:CHEMICAL	Sodium 3-((4-((3,5-dimethyl-1H-pyrazol-4-yl)azo)-2,5-dimethoxyphenyl)azo)benzenesulphonate|Sodium 3-((4-((3,5-dimethyl-1H-pyrazol-4-yl)azo)-2,5-dimethoxyphenyl)azo)benzenesulphonate|C19-H20-N6-O5-S.Na|EINECS 285-150-7|
CAS:85030-25-7:type:CHEMICAL	Sodium p-((3,5-dibromo-4-((p-((2-cyanoethyl)ethylamino)phenyl)azo)phenyl)azo)benzenesulphonate|Sodium p-((3,5-dibromo-4-((p-((2-cyanoethyl)ethylamino)phenyl)azo)phenyl)azo)benzenesulphonate|C23-H20-Br2-N6-O3-S.Na|EINECS 285-149-1|
CAS:85030-24-6:type:CHEMICAL	(2-((4-((2-Chloro-4-nitrophenyl)azo)phenyl)ethylamino)ethyl)(2-hydroxyethyl)dimethylammonium acetate|(2-((4-((2-Chloro-4-nitrophenyl)azo)phenyl)ethylamino)ethyl)(2-hydroxyethyl)dimethylammonium acetate|C20-H27-Cl-N5-O3.C2-H3-O2|EINECS 285-148-6|
CAS:85030-22-4:type:CHEMICAL	Benzothiazolium, 2-(2-(4-amino-2-methylphenyl)diazenyl)-3-methyl-, methyl sulfate (1:1)|Benzothiazolium, 2-(2-(4-amino-2-methylphenyl)diazenyl)-3-methyl-, methyl sulfate (1:1)|C15-H15-N4-S.C-H3-O4-S|2-((4-Amino-m-tolyl)azo)-3-methylbenzothiazolium methyl sulphate|Benzothiazolium, 2-((4-amino-2-methylphenyl)azo)-3-methyl-, methyl sulfate|EINECS 285-147-0|
CAS:85030-19-9:type:CHEMICAL	Dipotassium 4-(benzoylamino)-5-hydroxynaphthalene-2,7-disulphonate|Dipotassium 4-(benzoylamino)-5-hydroxynaphthalene-2,7-disulphonate|C17-H13-N-O8-S2.2K|EINECS 285-144-4|
CAS:85030-18-8:type:CHEMICAL	2-Amino-4-(methylsulphonyl)-5-nitrophenol|2-Amino-4-(methylsulphonyl)-5-nitrophenol|C7-H8-N2-O5-S|EINECS 285-143-9|
CAS:85030-17-7:type:CHEMICAL	1,5-Dimethylhex-4-enyl isobutyrate|1,5-Dimethylhex-4-enyl isobutyrate|C12-H22-O2|EINECS 285-142-3|
CAS:85030-16-6:type:CHEMICAL	1,5,9-Trimethyl-1-vinyldeca-4,8-dienyl phenylacetate|1,5,9-Trimethyl-1-vinyldeca-4,8-dienyl phenylacetate|C23-H32-O2|EINECS 285-141-8|
CAS:85030-15-5:type:CHEMICAL	2,5,5-Trimethyl-2-(4-methyl-3-pentenyl)-1,3-dioxane|2,5,5-Trimethyl-2-(4-methyl-3-pentenyl)-1,3-dioxane|C13-H24-O2|EINECS 285-140-2|
CAS:85030-14-4:type:CHEMICAL	3-(p-Cumenyl)-1,3-dimethylbutyl acetate|3-(p-Cumenyl)-1,3-dimethylbutyl acetate|C17-H26-O2|EINECS 285-139-7|
CAS:85030-13-3:type:CHEMICAL	1,5-Dimethylhex-4-enyl propionate|1,5-Dimethylhex-4-enyl propionate|C11-H20-O2|EINECS 285-138-1|
CAS:85030-12-2:type:CHEMICAL	2-(((2-Hydroxyethyl)methylamino)methyl)-1,2-benzisothiazol-3(2H)-one|2-(((2-Hydroxyethyl)methylamino)methyl)-1,2-benzisothiazol-3(2H)-one|C11-H14-N2-O2-S|EINECS 285-137-6|
CAS:85030-11-1:type:CHEMICAL	2-((Butyl(2-hydroxyethyl)amino)methyl)-1,2-benzisothiazol-3(2H)-one|2-((Butyl(2-hydroxyethyl)amino)methyl)-1,2-benzisothiazol-3(2H)-one|C14-H20-N2-O2-S|EINECS 285-136-0|
CAS:85030-09-7:type:CHEMICAL	2-(3-Aminopropyl)-1,2-benzisothiazol-3(2H)-one|2-(3-Aminopropyl)-1,2-benzisothiazol-3(2H)-one|C10-H12-N2-O-S|EINECS 285-133-4|
CAS:85029-86-3:type:CHEMICAL	Sodium bis(dinonylphenyl) sulphate|Sodium bis(dinonylphenyl) sulphate|C24-H42-O4-S.Na|EINECS 285-110-9|
CAS:85029-83-0:type:CHEMICAL	5-((2-Ethoxy-2-oxoethoxy)carbonyl)-1,3,3-trimethyl-2-(2-(5-nitro-1-(2-oxo-2-(2-oxopropoxy)ethyl)-2-phenyl-1H-indol-3-yl)vinyl)-3H-indolium iodide|5-((2-Ethoxy-2-oxoethoxy)carbonyl)-1,3,3-trimethyl-2-(2-(5-nitro-1-(2-oxo-2-(2-oxopropoxy)ethyl)-2-phenyl-1H-indol-3-yl)vinyl)-3H-indolium iodide|C37-H36-N3-O9.I|EINECS 285-108-8|
CAS:85028-86-0:type:CHEMICAL	Mesityl(2,4,6-tri-tert-butylphenyl)diphosphene|Mesityl(2,4,6-tri-tert-butylphenyl)diphosphene|
CAS:85027-24-3:type:CHEMICAL	16-Methylprogesterone|16-Methylprogesterone|C22-H32-O2|Pregn-4-ene-3,20-dione, 16-methyl-|16alpha-Methylprogesterone|16-methyl-Pregn-4-ene-3,20-dione|
CAS:85026-55-7:type:CHEMICAL	beta-D-Glucopyranoside, 3-phenyl-2-propenyl, (E)-|beta-D-Glucopyranoside, 3-phenyl-2-propenyl, (E)-|C15-H20-O6|beta-D-Glucopyranoside, (2E)-3-phenyl-2-propenyl|(2E)-3-phenyl-2-propenyl beta-D-Glucopyranoside|
CAS:85019-65-4:type:CHEMICAL	1-(N-Benzyl-N-isobutyryl)amino-6-(2-cyanoethyl)cyclohexene|1-(N-Benzyl-N-isobutyryl)amino-6-(2-cyanoethyl)cyclohexene|
CAS:85019-64-3:type:CHEMICAL	1-(N-Benzyl-N-3-methylbutanoyl)amino-6-(2-cyanoethyl)cyclohexene|1-(N-Benzyl-N-3-methylbutanoyl)amino-6-(2-cyanoethyl)cyclohexene|
CAS:85019-63-2:type:CHEMICAL	1-(N-Benzyl-N-butanoyl)amino-6-(2-cyanoethyl)cyclohexene|1-(N-Benzyl-N-butanoyl)amino-6-(2-cyanoethyl)cyclohexene|
CAS:85019-62-1:type:CHEMICAL	1-(N-Benzyl-N-propionyl)amino-6-(2-cyanoethyl)cyclohexene|1-(N-Benzyl-N-propionyl)amino-6-(2-cyanoethyl)cyclohexene|
CAS:85018-94-6:type:CHEMICAL	Dodecanedioic acid, 2,11-dibutyl-2,11-dimethyl-|Dodecanedioic acid, 2,11-dibutyl-2,11-dimethyl-|C22-H42-O4|2,11-Dibutyl-2,11-dimethyldodecanedioic acid|2,11-dibutyl-2,11-dimethyl-Dodecanedioic acid|
CAS:85018-93-5:type:CHEMICAL	Dodecanedioic acid, 2,11-dimethyl-2,11-dipropyl-|Dodecanedioic acid, 2,11-dimethyl-2,11-dipropyl-|C20-H38-O4|2,11-Dimethyl-2,11-dipropyldodecanedioic acid|2,11-dimethyl-2,11-dipropyl-Dodecanedioic acid|
CAS:85018-92-4:type:CHEMICAL	Dodecanedioic acid, 2,11-diethyl-2,11-dimethyl-|Dodecanedioic acid, 2,11-diethyl-2,11-dimethyl-|C18-H34-O4|2,11-Diethyl-2,11-dimethyldodecanedioic acid|2,11-diethyl-2,11-dimethyl-Dodecanedioic acid|
CAS:85018-91-3:type:CHEMICAL	Undecanedioic acid, 2,10-diethyl-2,10-dimethyl-|Undecanedioic acid, 2,10-diethyl-2,10-dimethyl-|C17-H32-O4|2,10-Diethyl-2,10-dimethylundecanedioic acid|2,10-diethyl-2,10-dimethyl-Undecanedioic acid|
CAS:85018-90-2:type:CHEMICAL	Decanedioic acid, 2,9-dibutyl-2,9-dimethyl-|Decanedioic acid, 2,9-dibutyl-2,9-dimethyl-|C20-H38-O4|2,9-Dibutyl-2,9-dimethyldecanedioic acid|2,9-dibutyl-2,9-dimethyl-Decanedioic acid|
CAS:85018-89-9:type:CHEMICAL	Decanedioic acid, 2,9-dimethyl-2,9-dipropyl-|Decanedioic acid, 2,9-dimethyl-2,9-dipropyl-|C18-H34-O4|2,9-Dimethyl-2,9-dipropyldecanedioic acid|2,9-dimethyl-2,9-dipropyl-Decanedioic acid|
CAS:85018-88-8:type:CHEMICAL	Decanedioic acid, 2,9-diethyl-2,9-dimethyl-|Decanedioic acid, 2,9-diethyl-2,9-dimethyl-|C16-H30-O4|2,9-Diethyl-2,9-dimethyldecanedioic acid|2,9-diethyl-2,9-dimethyl-Decanedioic acid|
CAS:85018-82-2:type:CHEMICAL	3-Pyridinecarboxylic acid, 2,11-dibutyl-2,11-dimethyl-1,12-dodecanediyl ester|3-Pyridinecarboxylic acid, 2,11-dibutyl-2,11-dimethyl-1,12-dodecanediyl ester|C34-H52-N2-O4|Nicotinic acid, 2,11-dibutyl-2,11-dimethyldodecamethylene ester|2,11-dibutyl-2,11-dimethyl-1,12-dodecanediyl ester 3-Pyridinecarboxylic acid|2,11-dibutyl-2,11-dimethyldodecamethylene ester Nicotinic acid|
CAS:85018-81-1:type:CHEMICAL	3-Pyridinecarboxylic acid, 2,11-dimethyl-2,11-dipropyl-1,12-dodecanediyl ester|3-Pyridinecarboxylic acid, 2,11-dimethyl-2,11-dipropyl-1,12-dodecanediyl ester|C32-H48-N2-O4|Nicotinic acid, 2,11-dimethyl-2,11-dipropyldodecamethylene ester|2,11-dimethyl-2,11-dipropyl-1,12-dodecanediyl ester 3-Pyridinecarboxylic acid|2,11-dimethyl-2,11-dipropyldodecamethylene ester Nicotinic acid|
CAS:85018-80-0:type:CHEMICAL	3-Pyridinecarboxylic acid, 2,11-diethyl-2,11-dimethyl-1,12-dodecanediyl ester|3-Pyridinecarboxylic acid, 2,11-diethyl-2,11-dimethyl-1,12-dodecanediyl ester|C30-H44-N2-O4|Nicotinic acid, 2,11-diethyl-2,11-dimethyldodecamethylene ester|2,11-diethyl-2,11-dimethyl-1,12-dodecanediyl ester 3-Pyridinecarboxylic acid|2,11-diethyl-2,11-dimethyldodecamethylene ester Nicotinic acid|
CAS:85018-76-4:type:CHEMICAL	3-Pyridinecarboxylic acid, 2,10-diethyl-2,10-dimethyl-1,11-undecanediyl ester|3-Pyridinecarboxylic acid, 2,10-diethyl-2,10-dimethyl-1,11-undecanediyl ester|C29-H42-N2-O4|Nicotinic acid, 2,10-diethyl-2,10-dimethylundecamethylene ester|2,10-diethyl-2,10-dimethyl-1,11-undecanediyl ester 3-Pyridinecarboxylic acid|2,10-diethyl-2,10-dimethylundecamethylene ester Nicotinic acid|
CAS:85018-74-2:type:CHEMICAL	3-Pyridinecarboxylic acid, 2,9-dibutyl-2,9-dimethyl-1,10-decanediyl ester|3-Pyridinecarboxylic acid, 2,9-dibutyl-2,9-dimethyl-1,10-decanediyl ester|C32-H48-N2-O4|Nicotinic acid, 2,9-dibutyl-2,9-dimethyldecamethylene ester|2,9-dibutyl-2,9-dimethyl-1,10-decanediyl ester 3-Pyridinecarboxylic acid|2,9-dibutyl-2,9-dimethyldecamethylene ester Nicotinic acid|
